,Unnamed: 0,Unnamed: 0_x,lat,lng,name,osm_accuracy,population,district,subject,density,ivl_per_100k,ivl_number,ekmo_per_100k,ekmo_number,life_quality_place_rating,ecology,cleanness,public_services,neighbourhood,children_places,sport_and_outdoor,shops_and_malls,public_transport,security,life_costs,infected_3003,died_3003,recovered_3003,sick_3003,infected_1503,died_1503,recovered_1503,sick_1503,inf_rate,avg_temp_min,avg_temp_max,avg_temp_std,avg_temp_median,humidity_min,humidity_max,humidity_std,humidity_median,pressure_min,pressure_max,pressure_std,pressure_median,wind_speed_ms_min,wind_speed_ms_max,wind_speed_ms_std,wind_speed_ms_median,region_x,region_mapped_x,urban_50-54_years,urban_55-59_years,urban_60-64_years,urban_65-69_years,urban_70-74_years,urban_75-79_years,urban_80-84_years,urban_85-89_years,urban_90-94_years,rural_50-54_years,rural_55-59_years,rural_60-64_years,rural_65-69_years,rural_70-74_years,rural_75-79_years,rural_80-84_years,rural_85-89_years,rural_90-94_years,region.1,region.2,work_ratio_15-72_years,work_ratio_55-64_years,work_ratio_15-24_years,work_ratio_15-64_years,work_ratio_25-54_years,region_mapped_2,equality ,num_patients_tubercul_1992,num_patients_tubercul_1993,num_patients_tubercul_1994,num_patients_tubercul_1995,num_patients_tubercul_1996,num_patients_tubercul_1997,num_patients_tubercul_1998,num_patients_tubercul_1999,num_patients_tubercul_2000,num_patients_tubercul_2001,num_patients_tubercul_2002,num_patients_tubercul_2003,num_patients_tubercul_2004,num_patients_tubercul_2005,num_patients_tubercul_2006,num_patients_tubercul_2007,num_patients_tubercul_2008,num_patients_tubercul_2009,num_patients_tubercul_2010,num_patients_tubercul_2011,num_patients_tubercul_2012,num_patients_tubercul_2013,num_patients_tubercul_2014,num_patients_tubercul_2015,num_patients_tubercul_2016,num_patients_tubercul_2017,region_mapped_v3,volume_serv_household_2017,volume_serv_chargeable_2017,volume_serv_transport_2017,volume_serv_post_2017,volume_serv_accommodation_2017,volume_serv_telecom_2017,volume_serv_others_2017,volume_serv_veterinary_2017,volume_serv_housing_2017,volume_serv_education_2017,volume_serv_medicine_2017,volume_serv_disabled_2017,volume_serv_culture_2017,volume_serv_sport_2017,volume_serv_hotels_2017,volume_serv_tourism_2017,volume_serv_sanatorium_2017,region_mapped_v4,num_phones_rural_2018,num_phones_urban_2019,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,region_y,region_mapped_y,bus_march_travel_18,bus_april_travel_18,epirank_avia,epirank_bus,epirank_train,epirank_avia_cat,epirank_bus_cat,epirank_train_cat,Unnamed: 0_y,id,whole_population,urban,rural,has_metro
10,10,10,58.608414,125.388222,Алдан,0.605947875397728,21277.0,Дальневосточный,Якутия,0.31,,,,,,,,,,,,,,,,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.772588722239781,-26.33,-10.14,4.313999580546153,-21.71,61.43,79.29,5.909839817344188,74.43,742.0,766.0,7.366591251499329,751.0,1.0,3.0,0.7988086367179803,2.0,Республика Саха (Якутия),Республика Саха (Якутия),36973.0,40481.0,34262.0,25541.99,13894.0,6593.0,6033.0,2167.99,796.0,20254.99,23748.99,20776.99,14365.0,7810.0,3268.0,3543.0,1519.0,488.0,Республика Саха (Якутия),Республика Саха (Якутия),66.5,44.8,31.3,70.09,88.2,Республика Саха (Якутия),TRUE,537.0,621.0,600.0,582.0,621.0,743.0,670.0,920.0,865.0,867.0,861.0,745.0,877.0,798.0,782.0,736.0,859.0,780.0,760.0,802.0,779.0,754.0,674.0,668.0,568.0,560.0,Республика Саха (Якутия),8146716.4,81826233.69,28572534.5,282934.09,246988.8,10347867.0,4919566.8,160080.79,4347449.9,5660873.9,2364314.9,57663.7,944184.8,249604.9,844755.59,668938.8,242407.9,Республика Саха (Якутия),83859.0,30451.99,,,,,,,,,,,,Республика Саха (Якутия),Республика Саха (Якутия),37722.0,39905.7,,,4.528020956839173e-06,,,0.0,79,Якутия,71631.0,46359.0,25272.0,0.0
11,11,11,52.4970221,82.7730755,Алейск,0.598513283078841,28528.0,Сибирский,Алтайский край,13.9,34.6,802.0,0.04,1.0,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,-15.0,3.14,4.638355927943189,-3.57,46.29,88.14,10.293550130334737,68.86,745.0,762.0,5.3300585183958225,750.0,2.0,9.0,1.98086080374405,5.0,Алтайский край,Алтайский край,69721.0,83446.99,92054.0,75849.99,52210.99,25620.0,29631.0,11227.0,5281.0,58490.99,82167.99,95146.99,71099.99,41631.99,19962.0,25445.0,10658.0,4752.0,Алтайский край,Алтайский край,57.0,36.29,23.1,64.3,84.2,Алтайский край,TRUE,1113.0,1403.0,1707.0,1784.0,1791.0,1888.0,2089.0,3294.0,3657.0,3702.0,3547.0,3354.0,3727.0,3716.0,3605.0,3317.0,3352.0,3248.0,2886.0,3033.0,2745.0,2640.0,2551.0,2554.0,2375.0,2129.0,Алтайский край,9387735.19,88833545.19,9095718.1,582803.49,1921465.1,14457195.6,3799833.9,342669.6,5672632.7,5097460.8,4929186.4,902632.8,1026009.7,572016.89,1099237.1,966141.9,1746596.3,Алтайский край,268458.99,179540.99,,,,,,,,,,,,Алтайский край,Алтайский край,145360.9,148004.9,,2.5688581419596105e-11,3.0039771993578992e-05,,0.0,0.0,71,Алтайский край,345564.0,185706.0,159858.0,0.0
12,12,12,56.3962287,38.711110299999994,Александров,0.614190064709064,61544.0,Центральный,Владимирская область,47.53,31.4,426.0,0.07,1.0,,,,,,,,,,,,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0986122886681096,-3.57,6.43,2.5097831437340217,3.29,67.14,93.43,7.6368013747966055,83.71,731.0,754.0,6.9247657687737485,748.0,1.0,9.0,2.065591117977289,3.0,Владимирская область,Владимирская область,65412.99,78067.99,79558.0,68677.0,47138.0,26225.0,28930.0,10883.99,4377.0,19430.0,24501.0,25762.0,20113.99,13500.0,8545.0,10521.99,4629.0,2070.0,Владимирская область,Владимирская область,65.3,52.7,30.1,72.7,89.2,Владимирская область,TRUE,436.0,510.0,621.0,1037.0,1098.0,1296.0,1410.0,1542.0,1694.0,1196.0,1196.0,1233.0,1084.0,1085.0,1189.0,1161.0,1167.0,1156.0,939.0,873.0,877.0,728.0,713.0,650.0,510.0,528.0,Владимирская область,9091578.29,68738686.49,9664895.19,391378.2,557689.3,9569046.89,1424196.0,266375.8,5818429.3,3578772.8,3250726.8,49681.8,1078313.99,455725.6,1359416.0,1560711.2,380517.7,Владимирская область,243147.0,23893.0,,,,,,,,,,,,Владимирская область,Владимирская область,63646.1,64064.5,,1.585281341992483e-13,0.0008068264097174455,,0.0,0.0,3,Владимирская область,233301.0,176719.0,56582.0,0.0
13,13,13,59.163218900000004,57.5806324455949,Александровск,0.589053399644964,14868.0,Приволжский,Пермский край,16.33,20.0,520.0,0.04,1.0,,,,,,,,,,,,13.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,2.5649493574615367,-8.0,4.29,3.2023000662470267,0.14,62.14,100.0,10.673866528426645,84.71,733.0,766.0,9.37981622319715,753.0,2.0,8.0,2.1313979316066587,6.0,Пермский край,Пермский край,109633.0,126671.0,127055.99,113582.99,75359.99,38446.0,43804.99,16859.99,7061.0,41458.99,51333.0,49788.0,39331.99,22166.0,10518.99,12839.0,5628.0,2255.0,Пермский край,Пермский край,57.3,33.4,24.6,63.8,82.9,Пермский край,TRUE,1149.0,1518.0,1777.0,2624.0,3224.0,3942.0,3329.0,3221.0,3848.0,3399.0,3175.0,2733.0,851.0,3048.0,3200.0,2827.0,2953.0,2757.0,2754.0,2340.0,2149.0,2114.0,2029.0,2229.0,2034.0,1953.0,Пермский край,15714717.59,151610365.5,22436682.79,566312.6,3114004.7,18562271.09,16870225.0,174571.1,12586672.0,9521411.0,10608328.2,405688.1,2852667.1,1149574.5,1046162.89,5738725.9,3103465.8,Пермский край,470135.99,73201.99,,,,,,,,,,,,Пермский край,Пермский край,279091.4,295492.3,,2.5818039884456247e-13,7.513449374014469e-06,,0.0,0.0,52,Пермский край,356153.0,273248.0,82905.0,0.0
14,14,14,50.6299364,38.6867154,Алексеевка,0.591445708860836,39026.0,Центральный,Белгородская область,57.19,16.8,260.0,0.0,,,,,,,,,,,,,5.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.6094379124341005,-1.57,13.0,3.9567310942722593,9.43,49.14,91.43,12.193713641912064,72.0,740.0,751.0,3.5429339469401624,747.0,3.0,7.0,1.2798809468443686,5.0,Белгородская область,Белгородская область,62380.0,77784.0,77304.99,63673.99,40377.0,22511.99,24051.99,7289.0,3166.0,34144.99,42314.99,39652.0,32016.0,21374.0,15323.99,18474.99,6822.0,3584.0,Белгородская область,Белгородская область,67.09,49.8,32.5,73.0,89.8,Белгородская область,TRUE,461.0,510.0,647.0,719.0,825.0,848.0,1008.0,1073.0,1135.0,1122.0,1004.0,1029.0,1077.0,879.0,942.0,879.0,960.0,784.0,712.0,621.0,602.0,452.0,448.0,420.0,333.0,303.0,Белгородская область,13582643.0,80857760.3,10567831.49,777751.9,1059978.39,10500952.1,2897908.1,329101.4,5427810.8,6058245.7,6010490.7,317301.1,1451118.6,598312.9,1132039.7,953438.6,954015.9,Белгородская область,257909.99,53837.0,,,,,,,,,,,,Белгородская область,Белгородская область,71818.3,71518.2,,1.3583326266692093e-13,,,0.0,,1,Белгородская область,242049.0,146359.0,95690.0,0.0
15,15,15,54.5028103,37.0667213,Алексин,0.593120203849316,61738.0,Центральный,Тульская область,58.05,20.3,297.0,0.0,,,,,,,,,,,,,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.5649493574615367,-3.57,9.0,2.8887980693905013,5.14,60.83,90.43,9.096068852610381,81.43,734.0,749.0,5.0662280511902615,744.0,2.0,8.0,1.9073791542572855,4.0,Тульская область,Тульская область,67763.99,78219.0,84443.99,74787.0,53752.99,30512.0,34177.0,12961.99,5919.0,23703.99,28226.0,30333.99,24371.99,16560.99,9869.0,12235.0,5630.0,2634.0,Тульская область,Тульская область,67.2,61.4,19.89,73.8,88.4,Тульская область,TRUE,788.0,873.0,953.0,1185.0,1532.0,1635.0,1728.0,1764.0,1725.0,1699.0,1666.0,1572.0,1756.0,1485.0,1261.0,1228.0,1295.0,1399.0,1077.0,1011.0,940.0,819.0,789.0,878.0,813.0,658.0,Тульская область,7200002.6,69593763.09,7500185.2,316003.3,555334.1,11063511.59,2651101.6,121525.5,6547375.1,3214746.2,4763420.19,211892.7,789313.3,329885.2,797853.7,1050767.99,409155.8,Тульская область,312545.99,37026.99,,,,,,,,,,,,Тульская область,Тульская область,78511.3,84792.6,,2.2791679890335423e-12,,,0.0,,16,Тульская область,272234.0,203733.0,68501.0,0.0
16,16,16,55.554956000000004,98.6654191,Алзамай,0.598401892483957,6751.0,Сибирский,Иркутская область,3.13,26.5,633.0,0.0,,,,,,,,,,,,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0986122886681096,-13.43,3.43,4.899711653323519,-7.71,47.14,90.57,11.957377200866814,62.43,718.0,736.0,5.138093031466049,727.0,2.0,6.0,1.3522468075656269,4.0,Иркутская область,Иркутская область,100605.0,115913.99,114705.99,100189.0,64159.99,35679.0,38692.0,13317.99,5149.0,30248.99,37142.0,36447.99,27850.0,14856.0,7837.0,9090.0,3619.0,1333.0,Иркутская область,Иркутская область,62.3,43.9,29.5,68.0,84.9,Иркутская область,TRUE,1078.0,1253.0,1488.0,1569.0,1464.0,1512.0,2522.0,3373.0,3614.0,3902.0,3290.0,3256.0,3140.0,3126.0,3159.0,3439.0,3576.0,3351.0,3688.0,3700.0,3341.0,3365.0,2954.0,2875.0,2615.0,2324.0,Иркутская область,9109693.4,99686724.7,16636875.39,494925.0,1479870.8,16930257.99,2121695.79,241093.2,10427725.39,7502084.69,7057327.7,373311.3,1840103.4,809961.7,2275095.6,2081366.7,1395371.4,Иркутская область,321450.99,18080.0,,,,,,,,,,,,Иркутская область,Иркутская область,134405.2,133269.7,,6.63760462625719e-11,6.604979760098339e-05,,1.0,0.0,74,Иркутская область,294539.0,239184.0,55355.0,0.0
17,17,17,44.677112,34.4095393,Алушта,0.602915167891094,29078.0,Южный,Крым,73.38,34.3,656.0,0.0,,,,,,,,,,,,,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.772588722239781,3.71,17.29,4.268459853835985,14.14,39.43,84.57,13.582876650225383,57.0,731.0,740.0,2.7115274205474784,737.0,1.0,4.0,0.9611501047232548,1.0,Республика Крым,Республика Крым,23297.99,26488.0,27248.99,25757.99,18486.0,10913.0,10958.99,3751.0,1681.0,1925.0,2128.99,2194.99,1888.0,1248.0,890.0,803.0,318.0,142.0,Город федерального значения Севастополь,Город федерального значения Севастополь,61.0,48.9,31.0,67.7,81.09,Город федерального значения Севастополь,TRUE,,,,,,,,,,,,,,,,,,,,,,,214.0,223.0,223.0,220.0,Город федерального значения Севастополь,11059369.6,33532959.3,1943991.6,151426.6,138027.1,2168354.79,2985035.7,46436.2,3735846.39,2012715.1,1521852.6,24158.3,1692359.2,458198.7,1468127.5,180901.6,125493.29,Город федерального значения Севастополь,101003.0,2726.0,,,,,,,,,,,,Республика Крым,Республика Крым,182019.8,189562.6,,1.1985990800551422e-13,,,0.0,,33,Крым,310843.0,167752.0,143091.0,0.0
18,18,17,44.677112,34.4095393,Алушта,0.602915167891094,29078.0,Южный,Крым,73.38,34.3,656.0,0.0,,,,,,,,,,,,,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.791759469228055,3.71,17.29,4.268459853835985,14.14,39.43,84.57,13.582876650225383,57.0,731.0,740.0,2.7115274205474784,737.0,1.0,4.0,0.9611501047232548,1.0,Республика Крым,Республика Крым,23297.99,26488.0,27248.99,25757.99,18486.0,10913.0,10958.99,3751.0,1681.0,1925.0,2128.99,2194.99,1888.0,1248.0,890.0,803.0,318.0,142.0,Город федерального значения Севастополь,Город федерального значения Севастополь,61.0,48.9,31.0,67.7,81.09,Город федерального значения Севастополь,TRUE,,,,,,,,,,,,,,,,,,,,,,,214.0,223.0,223.0,220.0,Город федерального значения Севастополь,11059369.6,33532959.3,1943991.6,151426.6,138027.1,2168354.79,2985035.7,46436.2,3735846.39,2012715.1,1521852.6,24158.3,1692359.2,458198.7,1468127.5,180901.6,125493.29,Город федерального значения Севастополь,101003.0,2726.0,,,,,,,,,,,,Республика Крым,Республика Крым,182019.8,189562.6,,1.1985990800551422e-13,,,0.0,,33,Крым,310843.0,167752.0,143091.0,0.0
19,19,18,54.90050079999999,52.2963777,Альметьевск,0.6060070330404449,146309.0,Приволжский,Татарстан,57.27,28.2,1100.0,0.0,,95.0,184.0,33.0,73.0,196.0,60.0,47.0,156.0,208.0,65.0,154.0,14.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,2.7080502011022096,-2.14,5.0,2.0718563105168686,2.14,66.43,92.14,7.82648239419643,76.86,739.0,766.0,8.129897791192603,758.0,2.0,7.0,1.3557637102737476,5.0,Республика Татарстан,Республика Татарстан,168745.99,211818.99,204298.99,160730.99,102643.0,54302.0,60033.99,24832.99,10697.0,68434.99,76880.99,67086.99,49885.99,31964.99,25153.0,31070.99,15329.99,6277.0,Республика Татарстан (Татарстан),Республика Татарстан (Татарстан),67.59,47.7,29.4,74.09,93.1,Республика Татарстан (Татарстан),TRUE,1195.0,1261.0,1462.0,2367.0,2533.0,2522.0,2627.0,2494.0,2832.0,2704.0,2713.0,2464.0,2298.0,2308.0,2298.0,2207.0,2221.0,2203.0,2020.0,1898.0,1816.0,1596.0,1629.0,1524.0,1427.0,1300.0,Республика Татарстан (Татарстан),40838346.0,267909947.19,44363590.59,394884.4,4134522.59,26988392.0,11023179.49,559497.0,17866739.6,27483627.3,18770341.6,177413.8,4710889.5,3687193.5,5292473.8,3577782.5,2956238.8,Республика Татарстан (Татарстан),647134.99,144303.99,,,,,,,,,,,,Республика Татарстан,Республика Татарстан,157885.0,162064.9,,8.579582951459179e-13,4.753638514194158e-05,,0.0,0.0,49,Татарстан,527462.0,371965.0,155497.0,0.0
20,20,19,64.7316875,177.5060925,Анадырь,0.591918180647331,,Дальневосточный,Чукотский АО,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,Чукотский АО,,,,
21,21,20,44.894271999999994,37.316887,Анапа,0.6429240761307851,58983.0,Южный,Краснодарский край,73.73,17.6,1000.0,0.07,4.0,1.0,7.0,9.0,4.0,30.0,42.0,7.0,16.0,50.0,5.0,48.0,17.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,2.8903717578961645,5.14,16.86,3.5827999160007864,12.5,48.43,81.57,9.804924758702104,67.43,756.0,766.0,3.1667919774704827,762.0,2.0,6.0,1.0465362369445672,3.0,Краснодарский край,Краснодарский край,181771.0,206916.0,198170.99,179246.99,124592.0,72718.99,80976.99,24048.99,10715.99,154571.0,186884.0,178566.99,154503.0,99462.0,65497.99,76176.99,21533.99,12139.99,Краснодарский край,Краснодарский край,64.59,52.4,23.5,72.2,89.3,Краснодарский край,TRUE,1530.0,1915.0,2197.0,2078.0,2242.0,2001.0,2852.0,3279.0,3710.0,3741.0,3637.0,3620.0,3573.0,3276.0,3105.0,3676.0,3653.0,3443.0,3623.0,254.0,3352.0,2953.0,2659.0,2443.0,2135.0,1981.0,Краснодарский край,65461511.7,479806103.39,77709820.79,2281604.0,24220986.6,59673149.39,15273758.5,1228448.8,17486987.39,26762438.69,19799493.7,351889.2,7763936.9,4763420.0,49853516.5,7880288.2,16026330.39,Краснодарский край,589577.99,315344.0,,,,,,,,,,,,Краснодарский край,Краснодарский край,329792.1,328273.8,0.006507580314879639,4.620230422413098e-13,0.0020686666839246767,1.0,0.0,1.0,34,Краснодарский край,847286.0,452437.0,394849.0,0.0
22,22,21,52.53111170000001,103.8826109,Ангарск,0.620687137820104,233765.0,Сибирский,Иркутская область,3.13,26.5,633.0,0.0,,77.0,152.0,78.0,78.0,72.0,82.0,67.0,34.0,14.0,193.0,91.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0986122886681096,-13.43,3.43,4.899711653323519,-7.71,47.14,90.57,11.957377200866814,62.43,718.0,736.0,5.138093031466049,727.0,2.0,6.0,1.3522468075656269,4.0,Иркутская область,Иркутская область,100605.0,115913.99,114705.99,100189.0,64159.99,35679.0,38692.0,13317.99,5149.0,30248.99,37142.0,36447.99,27850.0,14856.0,7837.0,9090.0,3619.0,1333.0,Иркутская область,Иркутская область,62.3,43.9,29.5,68.0,84.9,Иркутская область,TRUE,1078.0,1253.0,1488.0,1569.0,1464.0,1512.0,2522.0,3373.0,3614.0,3902.0,3290.0,3256.0,3140.0,3126.0,3159.0,3439.0,3576.0,3351.0,3688.0,3700.0,3341.0,3365.0,2954.0,2875.0,2615.0,2324.0,Иркутская область,9109693.4,99686724.7,16636875.39,494925.0,1479870.8,16930257.99,2121695.79,241093.2,10427725.39,7502084.69,7057327.7,373311.3,1840103.4,809961.7,2275095.6,2081366.7,1395371.4,Иркутская область,321450.99,18080.0,,,,,,,,,,,,Иркутская область,Иркутская область,134405.2,133269.7,,3.796223670679243e-10,0.0004349521363877994,,1.0,0.0,74,Иркутская область,294539.0,239184.0,55355.0,0.0
23,23,22,56.646801,32.26532,Андреаполь,0.5955262571396489,8265.0,Центральный,Тверская область,15.27,9.4,118.0,0.0,0.0,,,,,,,,,,,,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.6094379124341005,-3.57,5.57,2.6275088690892856,3.71,66.29,93.83,7.5261948901028015,84.0,731.0,751.0,6.2411842588070705,746.0,1.0,7.0,1.6987390281365429,3.0,Тверская область,Тверская область,57950.0,70267.99,71857.0,61637.0,42023.99,21678.99,25940.0,10040.99,4192.0,20081.99,25646.0,25936.0,21171.99,14375.0,8902.0,11392.99,5610.0,2371.0,Тверская область,Тверская область,64.8,52.3,51.3,72.0,83.7,Тверская область,TRUE,567.0,634.0,680.0,1094.0,969.0,1131.0,1020.0,1447.0,1266.0,1185.0,1115.0,1043.0,1118.0,1119.0,1138.0,1104.0,1093.0,1019.0,927.0,845.0,820.0,758.0,801.0,776.0,701.0,584.0,Тверская область,4628284.19,52048216.89,4400911.9,486507.5,678282.3,8411481.0,1483756.6,309952.7,5035941.0,3480530.8,2528586.7,181458.6,701092.0,488017.9,2137414.59,1474760.6,498066.0,Тверская область,203444.0,35371.0,,,,,,,,,,,,Тверская область,Тверская область,36768.1,37628.8,,6.658188856388696e-14,,,0.0,,15,Тверская область,220365.0,157722.0,62643.0,0.0
24,24,23,56.077808,86.019356,Анжеро-Судженск,0.691975472245134,76669.0,Сибирский,Кемеровская область,28.22,27.3,726.0,0.08,2.0,221.0,111.0,202.0,212.0,61.0,241.0,249.0,250.0,149.0,129.0,227.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.6931471805599453,-16.14,3.29,4.977596187872597,-2.71,54.86,88.86,9.404044469320226,75.57,744.0,761.0,5.2761818806875045,751.0,2.0,7.0,1.6242214252050853,5.0,Кемеровская область,Кемеровская область,124442.0,154952.0,163692.0,136414.99,84913.0,43821.99,50040.0,20528.0,8407.99,22032.99,29723.0,31604.99,24071.99,13765.0,7150.0,8445.0,3891.0,1688.0,Кемеровская область - Кузбасс,Кемеровская область - Кузбасс,60.6,40.2,34.6,66.7,83.0,Кемеровская область - Кузбасс,TRUE,1236.0,1447.0,1615.0,2314.0,2833.0,2839.0,3676.0,4375.0,4443.0,3873.0,4035.0,4171.0,3772.0,4478.0,4349.0,4041.0,4164.0,4151.0,3667.0,3666.0,3235.0,3128.0,2964.0,3014.0,2780.0,2552.0,Кемеровская область - Кузбасс,12988782.3,109795061.3,14584364.2,480818.49,1344497.5,17498083.7,2059822.5,181893.8,11097118.5,7265635.4,8218145.29,255855.1,1425064.9,1101246.4,1226063.5,4010471.9,1160065.0,Кемеровская область - Кузбасс,386348.99,22635.99,,,,,,,,,,,,Кемеровская область,Кемеровская область,259063.0,232628.7,,4.5814724702704116e-11,0.00026294088916925144,,0.0,0.0,75,Кемеровская область,370511.0,317173.0,53338.0,0.0
25,25,24,67.568626,33.404392,Апатиты,0.5387485870051529,59690.0,Северо-Западный,Мурманская область,5.2,30.5,226.0,0.27,2.0,,,,,,,,,,,,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.791759469228055,-16.71,2.0,5.035422335339718,-5.71,75.0,89.0,4.308998668346224,82.14,733.0,764.0,8.675636383958622,738.0,2.0,5.0,0.990430401872025,3.0,Мурманская область,Мурманская область,44326.99,49177.0,45747.99,36892.0,22547.0,11247.0,11655.0,3862.0,1415.0,3023.0,3437.0,3064.0,2371.0,1285.0,601.0,601.0,251.0,109.0,Мурманская область,Мурманская область,66.4,47.4,38.2,71.4,86.0,Мурманская область,TRUE,194.0,263.0,262.0,319.0,344.0,683.0,654.0,692.0,720.0,556.0,603.0,588.0,580.0,574.0,500.0,497.0,428.0,455.0,393.0,356.0,280.0,270.0,317.0,294.0,285.0,181.0,Мурманская область,5680951.8,56470276.49,7514487.7,274120.7,817719.2,7609493.59,1288705.2,85964.0,5383080.19,3264491.8,2868442.5,892865.8,794475.8,434416.2,877109.2,1149734.89,768123.2,Мурманская область,205277.0,6296.0,,,,,,,,,,,,Мурманская область,Мурманская область,45320.5,43967.7,0.0009694534491260523,,0.0011641381381671699,0.0,,0.0,27,Мурманская область,83575.0,79154.0,4421.0,0.0
26,26,25,56.6954649,60.850453599999994,Арамиль,0.603533765249116,14227.0,Уральский,Свердловская область,22.2,35.0,1510.0,0.05,2.0,,,,,,,,,,,,24.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,3.218875824868201,-6.29,7.43,3.4379350114359557,0.86,44.57,93.86,15.749465962223544,73.57,724.0,753.0,8.260635280539555,741.0,3.0,8.0,1.6242214252050853,5.0,Свердловская область,Свердловская область,204332.99,239794.0,241903.99,217770.99,141359.0,73217.0,87066.0,31828.99,12529.0,38569.99,50140.0,53146.0,44800.0,26469.0,14085.0,18431.0,7500.0,3491.0,Свердловская область,Свердловская область,64.0,46.5,31.8,70.4,86.5,Свердловская область,TRUE,1604.0,2093.0,2436.0,3075.0,3979.0,4181.0,3949.0,4291.0,4869.0,4582.0,4831.0,4504.0,4435.0,4606.0,4620.0,4913.0,5270.0,4682.0,4663.0,4745.0,4317.0,4088.0,3994.0,4036.0,3753.0,3147.0,Свердловская область,33807991.09,359375331.19,89106957.49,1002631.2,5721832.9,35325618.29,5425208.4,401787.9,28568849.9,24943104.6,28216405.6,517543.8,4529400.0,2163263.69,5356646.7,15067269.5,5035052.6,Свердловская область,787730.0,48167.99,,,,,,,,,,,,Свердловская область,Свердловская область,234064.4,237002.1,,2.339919169166117e-14,,,0.0,,61,Свердловская область,623170.0,518601.0,104569.0,0.0
27,27,26,43.2950455,45.86889179999999,Аргун,0.5951277956683381,29528.0,Северо-Кавказский,Чечня,95.8,,,,,,,,,,,,,,,,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.302585092994046,3.0,13.57,3.241390501151069,10.0,64.29,94.14,10.15574817295018,79.43,744.0,755.0,2.875181153713016,751.0,1.0,4.0,0.7432233529572065,3.0,Чеченская Республика,Чеченская Республика,23056.99,24005.99,18075.99,11570.99,4857.0,2868.0,2445.0,801.0,64.0,41485.99,43376.0,36688.99,24693.0,9188.0,6398.0,6602.0,3218.0,901.0,Чеченская Республика*,Чеченская Республика*,56.6,35.1,48.8,58.9,68.09,Чеченская Республика*,TRUE,,742.0,,,,,,,,,,0.0,0.0,897.0,912.0,1004.0,925.0,958.0,906.0,2793.0,484.0,466.0,400.0,420.0,372.0,359.0,Чеченская Республика*,11211481.0,52712423.39,10302645.19,997911.2,86653.0,7892950.29,1822633.7,50052.1,1348557.9,2612766.3,4621067.39,2874.5,359529.4,29258.2,589410.9,367715.2,86639.9,Чеченская Республика*,11768.0,4709.0,,,,,,,,,,,,Чеченская Республика,Чеченская Республика,31199.4,30459.9,,,2.505229154045075e-05,,,0.0,44,Чечня,60503.0,17894.0,42609.0,0.0
28,28,27,54.8436669,46.2386314,Ардатов,0.588374966721875,9400.0,Приволжский,Мордовия,30.73,0.0,0.13,1.0,,,,,,,,,,,,,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.3862943611198906,-0.71,6.57,2.144104430647866,2.86,69.29,92.14,6.844078775533949,81.43,734.0,756.0,7.510627391205267,750.0,1.0,7.0,1.7674302033770737,4.0,Республика Мордовия,Республика Мордовия,31042.99,37396.99,36791.0,30008.0,19793.0,10306.99,9977.0,3648.0,1698.0,23413.0,27360.0,26085.0,19345.0,12305.0,8163.0,9842.0,4561.99,2090.0,Республика Мордовия,Республика Мордовия,65.3,58.9,25.5,72.0,87.0,Республика Мордовия,TRUE,319.0,369.0,459.0,587.0,627.0,653.0,661.0,763.0,868.0,836.0,713.0,723.0,689.0,598.0,588.0,583.0,614.0,668.0,539.0,508.0,401.0,419.0,424.0,406.0,383.0,387.0,Республика Мордовия,2042615.29,25051598.89,2798365.3,119453.2,223764.4,4328865.5,346693.7,78420.6,2766909.3,1560750.89,1127436.39,211335.7,231511.9,156589.4,325722.4,546050.1,142774.59,Республика Мордовия,104814.0,42566.99,,,,,,,,,,,,Республика Мордовия,Республика Мордовия,46972.8,47360.1,,8.373553848615075e-15,,,0.0,,48,Мордовия,122927.0,68416.0,54511.0,0.0
